id,run_length,disagreeable,training,improbability_rate,price,special_conditions,availability,start_time,end_time,workerid,phase,first_time,censored,other
92712,1,100,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 05:29:56,2014-11-22 05:38:10,A2N8VCLUVXNFNA,2,False,False,None
92713,0,80,True,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 18:40:44,2014-11-22 18:40:44,A16DELN8V1CH9R,3,False,False,None
92714,0,80,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 11:52:05,2014-11-21 11:52:05,AUNBZO23OJ6BJ,2,False,False,None
92715,0,20,True,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 19:17:47,2014-11-21 19:17:47,A2BICWCPAW5N7O,2,False,False,None
92716,1,40,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 18:13:05,2014-11-20 18:13:12,A3774HPOUKYTX7,1,True,False,None
92717,0,40,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 05:26:06,2014-11-24 05:26:06,AMUC6OI4A2GY4,4,False,False,None
92718,0,60,False,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 09:38:21,2014-11-23 09:38:21,A2PAO2ENJ5XY1T,4,False,False,None
92719,50,100,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 17:25:21,2014-11-21 06:12:17,ASDKBXZBSJNZD,1,False,True,None
92720,8,100,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 15:15:22,2014-11-21 02:08:11,A1G2FOK6DQODFW,1,True,False,None
92721,27,60,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 08:45:13,2014-11-23 00:22:46,A2AJVV7LY0ZFPC,3,False,False,None
92722,0,100,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 12:42:32,2014-11-20 12:42:32,AI258R8HU53PT,1,False,False,None
92723,0,60,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 19:18:00,2014-11-21 19:18:00,A1KRPZKCEL67L3,2,False,False,None
92724,0,80,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 19:55:14,2014-11-23 19:55:14,A2PE1GC3807RB6,4,False,False,None
92725,1,20,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 02:23:10,2014-11-20 02:23:23,A0017268R9SKD8U2Y3F,0,True,False,None
92726,1,60,False,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 02:02:08,2014-11-23 02:02:34,A2C0F7CXEEHBRB,3,True,False,None
92727,0,60,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 19:28:54,2014-11-23 19:28:54,A3S60P5ENHB667,4,False,False,None
92728,14,60,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 18:13:16,2014-11-21 23:19:30,A3U2WCPN59KBX5,2,False,False,None
92729,1,0,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 21:38:57,2014-11-21 21:39:13,A3FM50ZI1N5JJD,2,True,False,None
92730,50,0,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 16:57:02,2014-11-23 23:40:20,A3U2LR0K8W9ASO,4,False,True,None
92731,3,0,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 21:41:16,2014-11-21 04:30:38,A3H4SDDEEBFQ8G,1,True,False,None
92732,2,40,False,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 10:09:40,2014-11-20 10:14:03,A32CMQGGTSUK6Z,1,True,False,None
92733,1,40,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 00:03:16,2014-11-25 00:03:41,A31IX5RLQ7MMRY,5,True,False,None
92734,21,20,False,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 13:22:43,2014-11-22 02:46:48,A2P97EOHIRFNUX,2,False,False,None
92735,1,40,True,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 18:11:16,2014-11-20 18:11:34,A18NFJW34OVFNC,1,True,False,None
92736,1,80,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 08:20:10,2014-11-21 08:20:34,A2FBXVIBVLPPI4,2,True,False,None
92737,0,0,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 11:06:37,2014-11-20 11:06:37,AXGYHGXSXD8MU,1,False,False,None
92738,21,80,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 19:22:17,2014-11-21 01:56:40,A1GRN111GB7MPR,1,True,False,None
92739,33,20,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:52:50,2014-11-25 04:03:46,A8UA3KS8E7WTZ,5,False,False,None
92740,0,40,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 14:32:30,2014-11-23 14:32:30,A1XSTWO3EUJ937,4,False,False,None
92741,1,60,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:48:50,2014-11-24 15:49:06,AIBL27SHG21N8,5,True,False,None
92742,3,0,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 18:53:09,2014-11-23 19:37:04,AV6LH2KUDJDC8,4,False,False,None
92743,0,0,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 12:09:49,2014-11-21 12:09:49,A13U86JMTH1MQT,2,False,False,None
92744,0,40,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 18:50:12,2014-11-21 18:50:12,A10SAKP477RUXD,2,False,False,None
92745,0,0,True,93,0.25,False,low,2014-11-21 19:49:25,2014-11-21 19:49:25,A3SZL0HHAIR2WY,2,False,False,None
92746,1,100,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 20:13:14,2014-11-20 20:13:34,A1OU9O4WETRJBL,1,True,False,None
92747,50,0,True,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 21:11:21,2014-11-25 06:16:18,A1TTGWAZ30MY7G,5,False,True,None
92748,0,40,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 02:38:42,2014-11-22 02:38:42,A26JB0G5XZOVP5,2,False,False,None
92749,2,0,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 05:43:51,2014-11-24 08:05:20,A1KQUDRDDS6T8G,4,True,False,None
92750,1,100,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 00:30:49,2014-11-21 00:31:11,A27JYGN5ZA7G6R,1,True,False,None
92751,0,0,True,93,0.25,False,low,2014-11-20 01:02:33,2014-11-20 01:02:33,A1DJS7CLACT2NJ,0,True,False,None
92752,0,20,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 18:40:54,2014-11-22 18:40:54,A2W1C5PDHUF25O,3,False,False,None
92753,11,40,True,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 02:06:39,2014-11-21 02:57:31,A1YR5MF6VI8FCX,1,True,False,None
92754,3,20,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 23:55:18,2014-11-21 00:06:03,A8R16BAVJ4RYD,1,True,False,None
92755,0,80,True,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 18:50:26,2014-11-23 18:50:26,AMCBA6BNEVO01,4,False,False,None
92756,1,80,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 16:36:26,2014-11-20 16:36:43,A3UR1AE3D5U7F,1,True,False,None
92757,1,60,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 00:25:00,2014-11-24 00:25:15,AE5UTYSIQ7KLR,4,True,False,None
92758,1,60,False,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 23:14:17,2014-11-21 23:14:35,A1RY51793BKK7E,2,True,False,None
92759,2,40,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 01:00:22,2014-11-21 06:15:08,AL0UT6ZCOJBWD,1,True,False,None
92760,0,0,True,93,0.25,False,low,2014-11-20 21:10:22,2014-11-20 21:10:22,A3RP325SODB6R7,1,True,False,None
92761,1,100,True,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 00:34:53,2014-11-21 00:35:07,A3VF23B8G1I8UO,1,True,False,None
92762,0,0,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 16:01:55,2014-11-23 16:01:55,A2VAYKIGO53WXJ,4,False,False,None
92763,1,60,True,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 00:51:09,2014-11-21 00:51:22,A3EUTTOS08SBWJ,1,True,False,None
92764,1,60,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 16:19:41,2014-11-23 02:54:58,A205TI87FF1CD3,3,False,False,None
92765,0,100,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 12:47:09,2014-11-22 12:47:09,A2FSQBC1OU8WN8,3,False,False,None
92766,4,80,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 17:56:32,2014-11-21 02:47:07,AQLPF9YKYN8UD,1,True,False,None
92767,2,40,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 02:42:29,2014-11-20 02:48:19,A3LP8V82QSQELS,0,True,False,None
92768,50,40,False,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 14:44:19,2014-11-25 05:07:55,A3CWG1O8J83OXN,5,False,True,None
92769,50,40,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 13:50:55,2014-11-24 18:00:03,A1ZK81CQX9Y8X2,5,False,False,None
92770,0,0,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 17:38:47,2014-11-23 17:38:47,A2ZE53LGYKE7S3,4,False,False,None
92771,2,40,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 18:19:25,2014-11-23 18:29:36,A1LV4PJ6HCEPDR,4,True,False,None
92772,0,80,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 01:40:50,2014-11-22 01:40:50,AYTN99VVNM2OM,2,False,False,None
92773,0,0,True,93,0.25,False,low,2014-11-20 07:07:42,2014-11-20 07:07:42,A3CHEP3TU0B1ZC,0,True,False,None
92774,1,60,True,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 02:10:58,2014-11-23 02:11:07,A2Z11BHUBDVKMB,3,True,False,None
92775,1,0,True,93,0.25,False,low,2014-11-24 03:26:51,2014-11-24 03:27:04,A37TPH7BD1EQDP,4,True,False,None
92776,0,0,False,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 20:21:42,2014-11-21 20:21:42,A321LGD46B3M9Y,2,False,False,None
92777,7,100,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 14:46:51,2014-11-22 15:10:54,ATROOXJZQBX49,3,False,False,None
92778,3,40,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 01:40:50,2014-11-23 01:45:59,A2NF85CJ7EYWGI,3,True,False,None
92779,0,40,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 19:34:14,2014-11-23 19:34:14,A3FJE9AUW0O41D,4,False,False,None
92780,0,80,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 22:46:52,2014-11-23 22:46:52,A34QVV6QUHYMST,4,False,False,None
92781,1,20,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 23:59:24,2014-11-22 00:02:14,ADUJUZANFOWKW,2,False,False,None
92782,0,80,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 02:55:16,2014-11-23 02:55:16,A1ET2J1PIP0RGO,3,False,False,None
92783,6,0,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 00:10:57,2014-11-22 00:25:55,A1FY46GF08ZKTW,2,True,False,None
92784,0,60,True,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 07:25:54,2014-11-23 07:25:54,ALLSME1RY6B9Y,3,False,False,None
92785,12,40,False,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 10:40:28,2014-11-24 19:06:04,A2C2X031QH6PBO,5,False,False,None
92786,1,100,False,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 22:02:21,2014-11-21 22:02:47,A1V0L5FYLMAHTG,2,True,False,None
92787,4,60,False,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 02:29:19,2014-11-20 04:31:29,A503YGN1FOUIU,0,True,False,None
92788,36,40,False,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 16:07:11,2014-11-21 21:12:24,A362VZ3VNEF8MY,2,False,False,None
92789,50,100,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:17:40,2014-11-24 21:23:25,A342WOUTH0TSUI,5,False,False,None
92790,2,60,False,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 18:24:20,2014-11-20 18:27:21,A2EAN17FAA9AQF,1,True,False,None
92791,1,0,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 16:06:19,2014-11-20 16:07:00,AS5G8FDNKRSRS,1,True,False,None
92792,0,100,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 08:44:12,2014-11-24 08:44:12,A15EDMU9TCI02E,5,False,False,None
92793,41,100,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 17:41:24,2014-11-24 02:48:14,A3OV6R4YMKIAAM,4,False,False,None
92794,0,60,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-19 13:18:07,2014-11-19 13:18:07,A10LQ8RUWDUI5U,0,False,False,None
92795,51,0,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 18:29:25,2014-11-20 20:05:45,A221PNPQRV4FC4,1,True,True,None
92796,4,60,False,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:09:14,2014-11-20 15:00:55,A33WP7QRE3O45V,1,True,False,None
92797,43,80,False,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 02:55:21,2014-11-23 07:59:54,A3C7X1KSU99D7D,3,False,False,None
92798,1,80,True,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-19 13:56:02,2014-11-19 13:56:16,A12SMSQ6D5227J,0,True,False,None
92799,3,100,False,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 22:30:03,2014-11-20 23:10:55,A18I3NDVYTARWZ,1,False,False,None
92800,0,20,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 06:17:02,2014-11-23 06:17:02,A1M0CGZI1WCAO0,3,False,False,None
92801,0,60,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 21:35:19,2014-11-22 21:35:19,AS5J9DUUQRRCB,3,False,False,None
92802,0,0,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 23:07:57,2014-11-24 23:07:57,A1B9M6QGSSMDUP,5,False,False,None
92803,22,0,False,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 02:26:47,2014-11-22 07:56:54,A1PJQR9IJW1VPP,2,False,False,None
